filepath,caption
/content/drive/MyDrive/project/SSG/data/frames/BJI1D.mp4/000020.jpg,A middle-aged male person with medium skin and ash clothing. A brown wood table is located in the diningroom. A black phone or camera is being held in the hand. The person is holding the phone using the hand in the diningroom. A transparent polythene bag is being held in the hand. The person is holding the bag using the hand in the diningroom.
/content/drive/MyDrive/project/SSG/data/frames/1HGEX.mp4/000663.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A white book is being held in the hand. The person is holding the book using the hand in the home office or study room. A white table is located in the floor. A multiple chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/5MF9Y.mp4/000230.jpg,"A middle-aged female person with fair skin, brown hair and pink clothing. There is a paper/notebook. A red plastic broom is being held in the hand. The person is holding the broom using the hand in the livingroom. A white tile floor is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/D548M.mp4/000277.jpg,"A middle-aged male person with dark skin, black hair and red clothing. A black laptop is being held in the hand. The person is holding the laptop using the hand in the entryway."
/content/drive/MyDrive/project/SSG/data/frames/CC87Z.mp4/000854.jpg,A person. There is a bag.
/content/drive/MyDrive/project/SSG/data/frames/7GYR4.mp4/000719.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A black synthetic sofa or couch is located in the floor. A white ceramic or melamine dish is being held in the hand. The person is holding the dish using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/05WY6.mp4/000281.jpg,"A young male person with fair skin, brown hair and blue clothing. A brown leather sofa or couch is located in the recreation room or man cave. A blue clothes is located in the recreation room or man cave."
/content/drive/MyDrive/project/SSG/data/frames/7W8E0.mp4/000324.jpg,"A young male person with fair skin, black hair and ash clothing. A ash pillow is being held in the hand. There is a clothes. A white phone or camera is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/15RTV.mp4/000216.jpg,"A young female person with fair skin, blonde hair and green clothing. A food is being held in the hand. A blue phone or camera is being held in the hand. The person is holding the phone using the hand in the hallway. A white wood door is closed."
/content/drive/MyDrive/project/SSG/data/frames/151DU.mp4/000341.jpg,"A middle-aged male person with fair skin, blonde hair and black clothing. A food is being held in the hand. The person is holding the food using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/2MURI.mp4/000397.jpg,"A young male person with fair skin, black hair and ash clothing. A black phone or camera is being held in the hand. A wood doorway is located in the wall."
/content/drive/MyDrive/project/SSG/data/frames/67MSU.mp4/000010.jpg,"A middle-aged male person with medium skin, black hair and blue clothing. A red refrigerator is closed."
/content/drive/MyDrive/project/SSG/data/frames/1SJQX.mp4/000181.jpg,"A young male person with fair skin, black hair and black clothing. A black phone or camera is being held in the hand. The person is holding the phone using the hand in the pantry. A white paper or notebook is being held in the hand. The person is holding the notebook using the hand in the pantry."
/content/drive/MyDrive/project/SSG/data/frames/76TOK.mp4/000760.jpg,"A young male person with dark skin, black hair and white clothing. A brown wood table is located in the bedroom. A black laptop is on. A black plastic chair is located in the bedroom. A ash steel cup or glass or bottle is being held in the hand. The person is holding the glass using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/2FG3P.mp4/000273.jpg,"A young male person with dark skin, black hair and black clothing. A black phone or camera is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/BIV8M.mp4/000158.jpg,"A young female person with fair skin, blonde hair and black clothing. A groceries is placed. A white wood shelf is opened."
/content/drive/MyDrive/project/SSG/data/frames/15FVJ.mp4/000768.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A food is being held in the hand. The person is holding the food using the hand in the bedroom. A black television is on. A blue wood bed is messy."
/content/drive/MyDrive/project/SSG/data/frames/BNH5C.mp4/000624.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A food is located in the chair. A blue plastic dish is located in the chair. A brown wood chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/1VF27.mp4/000074.jpg,"A middle-aged male person with medium skin, black hair and black clothing. A white book is located in the table. A food is located in the table. A white paper or notebook is located in the table. A multiple glass wood table is located in the livingroom. A brown wood chair is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/4FS34.mp4/000172.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A black plastic chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/0XRD1.mp4/000325.jpg,"A middle-aged male person with medium skin, black hair and black clothing. A blue plastic cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/1JGRO.mp4/000636.jpg,"A elderly female person with fair skin, black hair and multiple clothing. A food is being held in the hand. A white window is opened."
/content/drive/MyDrive/project/SSG/data/frames/1JYPW.mp4/000466.jpg,"A middle-aged female person with fair skin, brown hair and blue clothing. A black box is located in the shelf. A brown wood shelf is placed."
/content/drive/MyDrive/project/SSG/data/frames/0XRD1.mp4/000118.jpg,"A middle-aged male person with medium skin, black hair and black clothing. A white book is opened. A white paper or notebook is opened."
/content/drive/MyDrive/project/SSG/data/frames/92NRK.mp4/000456.jpg,"A young male person with fair skin, brown hair and black clothing. A food is being held in the hand. The person is holding the food using the hand in the recreation room or man cave. A television is on. A black plastic chair is located in the recreation room or man cave. A white towel is being held in the hand. A white blanket is being held in the hand. The person is holding the blanket using the hand in the recreation room or man cave."
/content/drive/MyDrive/project/SSG/data/frames/136V6.mp4/000099.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A brown wood door is opened. A metal doorknob is located in the door. A wood doorway is located in the wall."
/content/drive/MyDrive/project/SSG/data/frames/0GH5O.mp4/000511.jpg,"A young male person with fair skin, black hair and black clothing. A white towel is being held in the hand. The person is holding the towel using the hand in the pantry. A white cotton clothes is being held in the hand. The person is holding the clothes using the hand in the pantry. A brown wood door is opened."
/content/drive/MyDrive/project/SSG/data/frames/8XXNK.mp4/000081.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. There is a sofa/couch. A food is being held in the hand. The person is holding the food using the hand in the bedroom. A orange cardboard box is being held in the hand. The person is holding the box using the hand in the bedroom. A black television is on. A white wood bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/0QA8P.mp4/000217.jpg,"A young female person with fair skin, brown hair and pink clothing. A black leather shoe is located in the floor. A pink cloth clothes is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/9O0NP.mp4/000176.jpg,"A young male person with fair skin, black hair and black clothing. A white wood table is located in the kitchen. A red towel is being held in the hand. The person is holding the towel using the hand in the kitchen. A transparent plastic cup or glass or bottle is placed."
/content/drive/MyDrive/project/SSG/data/frames/9WGMG.mp4/000313.jpg,"A middle-aged male person with fair skin, brown hair and green clothing. A transparent plastic cup or glass or bottle is present."
/content/drive/MyDrive/project/SSG/data/frames/82ZNR.mp4/001763.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A white ceramic or melamine dish is being held in the hand. The person is holding the dish using the hand in the kitchen. A white ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/0D5JP.mp4/000113.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A white ceramic or melamine cup or glass or bottle is full."
/content/drive/MyDrive/project/SSG/data/frames/0BNML.mp4/000240.jpg,"A middle-aged female person with fair skin, brown hair and white clothing. A black book is being held in the hand. The person is holding the book using the hand in the bedroom. A pink wood bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/4G00A.mp4/000730.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A multiple wood broom is being held in the hand. The person is holding the broom using the hand in the bedroom. A white wood bed is messy. A transparent glass cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/AH1N1.mp4/000666.jpg,"A young female person with fair skin, brown hair and multiple clothing. A multiple textile sofa or couch is located in the livingroom. A brown wood table is located in the livingroom. A food is being held in the hand. The person is holding the food using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/0XV7B.mp4/000187.jpg,"A young female person with medium skin, black hair and blue clothing. There is a clothes. A black textile shoe is present. A blue plastic chair is present. A black phone or camera is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/43CCM.mp4/000075.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A metal doorknob is located in the door. The person is holding the doorknob using the hand in the livingroom. A wood doorway is located in the wall. The person is holding the doorway using the hand in the livingroom. A brown wood door is opened. The person is holding the door using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/3R4DD.mp4/000378.jpg,"A middle-aged male person with medium skin, black hair and white clothing. A pink towel is being held in the hand. The person is holding the towel using the hand in the recreation room or man cave. A pink cotton clothes is being held in the hand. The person is holding the clothes using the hand in the recreation room or man cave. A pink blanket is being held in the hand. The person is holding the blanket using the hand in the recreation room or man cave."
/content/drive/MyDrive/project/SSG/data/frames/9WX7N.mp4/000304.jpg,"A middle-aged male person with dark skin, black hair and green clothing. There is a pillow. There is a mirror. There is a blanket."
/content/drive/MyDrive/project/SSG/data/frames/1K0SU.mp4/000397.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the closet or walkin closet or spear closet. A food is being held in the hand. The person is holding the food using the hand in the closet or walkin closet or spear closet. A transparent cup or glass or bottle is being held in the hand. The person is holding the glass using the hand in the closet or walkin closet or spear closet."
/content/drive/MyDrive/project/SSG/data/frames/0A8ZT.mp4/000393.jpg,A young male person with fair skin and multiple clothing. A medicine is located in the shelf. There is a phone/camera. A multiple wood shelf is opened. A black plastic cup or glass or bottle is placed.
/content/drive/MyDrive/project/SSG/data/frames/0D5I8.mp4/000642.jpg,"A middle-aged female person with dark skin, black hair and pink clothing. A multiple velvet sofa or couch is located in the livingroom. A white phone or camera is being held in the hand. The person is holding the phone using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/3CIVD.mp4/000205.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A food is being held in the hand. A multiple blanket is located in the body."
/content/drive/MyDrive/project/SSG/data/frames/C6N6Y.mp4/000196.jpg,"A young male person with medium skin, black hair and black clothing. A white book is opened. A brown wood table is located in the diningroom. A food is being held in the hand. The person is holding the food using the hand in the diningroom. A white paper or notebook is opened. A brown wood chair is located in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/136V6.mp4/000684.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A brown book is opened. The person is holding the book using the hand in the bedroom. A multiple wood bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/0A8ZT.mp4/000334.jpg,A young male person with fair skin and multiple clothing. A medicine is being held in the hand. The person is holding the bottle using the hand in the bedroom. A multiple wood shelf is opened. A black plastic cup or glass or bottle is being held in the hand. The person is holding the bottle using the hand in the bedroom.
/content/drive/MyDrive/project/SSG/data/frames/785X2.mp4/001020.jpg,"A young female person with fair skin, black hair and multiple clothing. A white wood table is located in the floor. A white wood chair is located in the floor. A medicine is located in the table."
/content/drive/MyDrive/project/SSG/data/frames/0CG15.mp4/000160.jpg,"A young male person with fair skin, black hair and black clothing. A black vacuum is used. The person is holding the vacuum using the hand in the livingroom. A ash floor is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/0PSL4.mp4/000249.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A ash laptop is being held in the hand. The person is holding the laptop using the hand in the bathroom. A multiple shoe is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/00T1E.mp4/000077.jpg,"A middle-aged male person with medium skin, black hair and black clothing. A black textile shoe is located in the floor. A black laptop is on. A brown wood bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/55AH5.mp4/000112.jpg,"A middle-aged male person with dark skin, black hair and white clothing. A brown wood door is closed. A wood doorway is located in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/0PU21.mp4/000195.jpg,"A young female person with fair skin, blonde hair and green clothing. A brown wood table is located in the livingroom. A black ceramic or melamine dish is being held in the hand. The person is holding the dish using the hand in the livingroom. A black ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/1JGLR.mp4/000760.jpg,"A young male person with fair skin, black hair and white clothing. A picture is being held in the hand. The person is holding the picture using the hand in the garage."
/content/drive/MyDrive/project/SSG/data/frames/AICB5.mp4/000415.jpg,"A young male person with fair skin, black hair and ash clothing. A food is located in the dish. A multiple blanket is covered."
/content/drive/MyDrive/project/SSG/data/frames/93EOJ.mp4/000166.jpg,"A middle-aged male person with fair skin, black hair and red clothing. A green blanket is being held in the hand. The person is holding the blanket using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/6BUU6.mp4/000729.jpg,"A middle-aged female person with fair skin, brown hair and blue clothing. There is a laptop."
/content/drive/MyDrive/project/SSG/data/frames/0YTSJ.mp4/000807.jpg,"A middle-aged male person with dark skin, black hair and white clothing. A silver steel dish is located in the table. A brown wood table is present. A white plastic chair is present. A silver steel cup or glass or bottle is drinking from."
/content/drive/MyDrive/project/SSG/data/frames/1AA6Z.mp4/000465.jpg,"A middle-aged male person with fair skin, black hair and ash clothing. A food is being held in the hand. A dish is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/1HAYV.mp4/000788.jpg,"A middle-aged male person with dark skin, blonde hair and ash clothing. A white plastic table is located in the floor. A sandwich is being held in the hand. The person is holding the snadwich using the hand in the livingroom. A food is being held in the hand. The person is holding the snadwich using the hand in the livingroom. A white plastic chair is located in the floor. A white ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/282ZZ.mp4/000763.jpg,"A young male person with fair skin, black hair and white clothing. A food is being held in the hand. The person is holding the food using the hand in the livingroom. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/0DAO5.mp4/000179.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. There is a doorknob. A brown wood door is opened. A blue synthetic bag is being held in the hand. The person is holding the bag using the hand in the hallway."
/content/drive/MyDrive/project/SSG/data/frames/0SBT3.mp4/000062.jpg,A young male person with fair skin and ash clothing. A black velvet sofa or couch is located in the livingroom. A red book is closed. A food is being held in the hand. The person is holding the food using the hand in the livingroom. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the livingroom.
/content/drive/MyDrive/project/SSG/data/frames/UJO36.mp4/000891.jpg,"A middle-aged male person with dark skin, black hair and blue clothing. A metal doorknob is located in the door."
/content/drive/MyDrive/project/SSG/data/frames/9IXS4.mp4/000545.jpg,"A young female person with fair skin, black hair and green clothing. A light is off. A black book is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/B8PQL.mp4/000221.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A transparent window is closed. A white towel is placed. A brown wood door is opened. A brown wood broom is being held in the hand. The person is holding the broom using the hand in the laundryroom."
/content/drive/MyDrive/project/SSG/data/frames/0W39H.mp4/000552.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A ash laptop is located in the table. A brown wood table is located in the livingroom. A white floor is located in the livingroom. A white ceramic or melamine cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/5SMU6.mp4/000162.jpg,"A young female person with fair skin, blonde hair and multiple clothing. A purple towel is being held in the hand. The person is holding the towel using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/BMYMI.mp4/000238.jpg,"A child male person with medium skin, black hair and multiple clothing. A food is being held in the hand. A white ceramic or melamine dish is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/4FS34.mp4/000694.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A blue plastic broom is being held in the hand. The person is holding the broom using the hand in the home office or study room."
/content/drive/MyDrive/project/SSG/data/frames/001YG.mp4/000757.jpg,"A young male person with fair skin, black hair and blue clothing. A white table is located in the bedroom. A black leather chair is located in the bedroom. A blue cloth bag is placed. The person is holding the bag using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/0V9WT.mp4/000259.jpg,"A middle-aged male person with medium skin, black hair and red clothing. A white floor is located in the bedroom. A brown wood broom is being held in the hand. The person is holding the broom using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/9VBJ5.mp4/000453.jpg,"A young male person with dark skin, black hair and black clothing. A multiple ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/1G90H.mp4/000314.jpg,"A young female person with fair skin, black hair and multiple clothing. A blue paper box is placed. A ash floor is located in the laundryroom. A transparent glass cup or glass or bottle is being held in the hand. The person is holding the glass using the hand in the laundryroom."
/content/drive/MyDrive/project/SSG/data/frames/1EJKT.mp4/000856.jpg,"A young male person with fair skin, blonde hair and blue clothing. A metal doorknob is located in the door. A green cloth clothes is being held in the hand. The person is holding the clothes using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/1L2G1.mp4/000480.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A black leather shoe is located in the bathroom. A brown wood chair is located in the bathroom."
/content/drive/MyDrive/project/SSG/data/frames/16WZF.mp4/000101.jpg,"A young male person with fair skin, black hair and black clothing. A blue metal broom is being held in the hand. The person is holding the broom using the hand in the bathroom."
/content/drive/MyDrive/project/SSG/data/frames/L3JDK.mp4/000465.jpg,"A young female person with fair skin, black hair and brown clothing. A medicine is being held in the hand. The person is holding the medicine using the hand in the kitchen. A food is located in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/0NZVB.mp4/000316.jpg,"A young male person with fair skin, black hair and multiple clothing. A transparent glass cup or glass or bottle is being held in the hand. The person is holding the glass using the hand in the kitchen. A white refrigerator is on."
/content/drive/MyDrive/project/SSG/data/frames/1F4JZ.mp4/000769.jpg,"A middle-aged female person with fair skin, blonde hair and multiple clothing. A food is being held in the hand. A mirror is located in the door."
/content/drive/MyDrive/project/SSG/data/frames/1GII3.mp4/000082.jpg,"A middle-aged female person with fair skin, blonde hair and black clothing. A white towel is placed. A black textile clothes is located in the body."
/content/drive/MyDrive/project/SSG/data/frames/2ZDFA.mp4/000605.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A food is located in the kitchen. A white towel is located in the kitchen. A white blanket is located in the body."
/content/drive/MyDrive/project/SSG/data/frames/1X4SD.mp4/000204.jpg,"A middle-aged male person with fair skin, brown hair and red clothing. A blue cotton clothes is located in the laundryroom."
/content/drive/MyDrive/project/SSG/data/frames/16IDQ.mp4/000492.jpg,"A young female person with fair skin, brown hair and black clothing. A pink towel is placed."
/content/drive/MyDrive/project/SSG/data/frames/1L2G1.mp4/000094.jpg,"A middle-aged male person with fair skin, black hair and black clothing. There is a shoe. A brown wood chair is located in the bathroom. A white wood door is closed."
/content/drive/MyDrive/project/SSG/data/frames/14HG1.mp4/000584.jpg,"A young male person with dark skin, black hair and multiple clothing. A blue plastic chair is located in the floor. A green pillow is being held in the hand. The person is holding the pillow using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/132HR.mp4/000082.jpg,"A middle-aged female person with fair skin, brown hair and red clothing. A book is being held in the hand. The person is holding the book using the hand in the hallway. A food is being held in the hand. The person is holding the food using the hand in the hallway. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the hallway. A white ceramic or melamine dish is being held in the hand. The person is holding the dish using the hand in the hallway. A mirror is being held in the hand. The person is holding the mirror using the hand in the hallway. A wood doorway is located in the hallway."
/content/drive/MyDrive/project/SSG/data/frames/0R4UI.mp4/000071.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A pink cloth table is present. A yellow ceramic or melamine cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/9PAQ4.mp4/000045.jpg,"A young male person with fair skin, black hair and ash clothing. A black phone or camera is being held in the hand. The person is holding the phone using the hand in the basement. A brown wood chair is located in the basement."
/content/drive/MyDrive/project/SSG/data/frames/1AR0K.mp4/001015.jpg,"A male person with fair skin, brown hair and multiple clothing. A medicine is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/CZ0MP.mp4/000546.jpg,"A middle-aged female person with fair skin, black hair and black clothing. A brown pillow is being held in the hand. A mirror is being held in the hand. The person is holding the mirror using the hand in the kitchen. A transparent glass cup or glass or bottle is being held in the hand. The person is holding the glass using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/0QAZ7.mp4/000225.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A multiple towel is being held in the hand. A blue cement shelf is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/0HGNK.mp4/000082.jpg,"A elderly female person with fair skin, brown hair and red clothing. A blue laptop is on. A brown wood table is located in the livingroom. There is a chair."
/content/drive/MyDrive/project/SSG/data/frames/1FIGA.mp4/000306.jpg,"A middle-aged male person with dark skin, black hair and blue clothing. There is a book. A multiple plastic box is being held in the hand. The person is holding the box using the hand in the home office or study room. A ash metal closet or cabinet is closed. A ash metal door is closed."
/content/drive/MyDrive/project/SSG/data/frames/5VDT6.mp4/000257.jpg,"A young female person with fair skin, black hair and green clothing. A white blanket is not covered. The person is holding the blanket using the hand in the bedroom. A white ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/3OUXT.mp4/000651.jpg,"A young female person with fair skin, brown hair and white clothing. A orange paper or notebook is opened. A white wood table is located in the kitchen. A white wood chair is located in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/0I0FX.mp4/000732.jpg,"A young female person with dark skin, black hair and pink clothing. A beige towel is being held in the hand. A sandwich is present."
/content/drive/MyDrive/project/SSG/data/frames/A0CJL.mp4/000601.jpg,"A young female person with fair skin, brown hair and white clothing. A white laptop is off. A ash steel dish is located in the bed. A brown wood chair is located in the bedroom. A ash steel cup or glass or bottle is placed."
/content/drive/MyDrive/project/SSG/data/frames/0SBT3.mp4/000095.jpg,A young male person with fair skin and ash clothing. A black velvet sofa or couch is located in the livingroom. A red book is closed. A food is being held in the hand. The person is holding the food using the hand in the livingroom. A sandwich is being held in the hand.
/content/drive/MyDrive/project/SSG/data/frames/13AUQ.mp4/000176.jpg,"A young male person with fair skin, black hair and black clothing. A food is being held in the hand. The person is holding the food using the hand in the livingroom. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the livingroom. A beige wood table is located in the livingroom. A wood doorway is located in the livingroom. There is a bag. A metal doorknob is located in the door. A brown wood door is closed."
/content/drive/MyDrive/project/SSG/data/frames/1FPW9.mp4/000263.jpg,A young male person with black hair and black clothing. A multiple blanket is covered. A multiple textile bed is carried.
/content/drive/MyDrive/project/SSG/data/frames/21WN7.mp4/000762.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A food is located in the dish. A beige tile floor is located in the livingroom. A multiple plastic grass broom is being held in the hand. The person is holding the broom using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/55FRY.mp4/000797.jpg,A young male person with medium skin and multiple clothing. A brown wood table is located in the floor.
/content/drive/MyDrive/project/SSG/data/frames/4CHXK.mp4/000577.jpg,"A middle-aged male person with fair skin, black hair and blue clothing. A white window is closed."
/content/drive/MyDrive/project/SSG/data/frames/9UU4W.mp4/000490.jpg,"A young female person with fair skin, brown hair and ash clothing. A black book is being held in the hand. A black paper or notebook is being held in the hand. A brown wood table is located in the livingroom. A white polythene bag is placed. The person is holding the bag using the hand in the livingroom. A purple plastic cup or glass or bottle is placed."
/content/drive/MyDrive/project/SSG/data/frames/6FASX.mp4/000887.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A black metal chair is located in the floor. A silver metal cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/0XB7U.mp4/000375.jpg,"A young male person with fair skin, black hair and ash clothing. A black book is closed. There is a towel."
/content/drive/MyDrive/project/SSG/data/frames/0UBYY.mp4/000167.jpg,"A young male person with fair skin, brown hair and blue clothing. A book is being held in the hand. The person is holding the book using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/5XCJ6.mp4/000083.jpg,"A middle-aged male person with medium skin, black hair and blue clothing. A white pillow is located in the sofa. A brown velvet sofa or couch is located in the livingroom. A brown velvet chair is located in the livingroom. A white plastic table is located in the livingroom. A white paper or notebook is opened."
/content/drive/MyDrive/project/SSG/data/frames/12XD3.mp4/000058.jpg,"A middle-aged female person with fair skin, brown hair and ash clothing. A sandwich is located in the bathroom. The person is holding the sandwich using the hand in the bathroom. A food is being held in the hand. The person is holding the food using the hand in the bathroom. A white ceramic or melamine dish is being held in the hand. The person is holding the dish using the hand in the bathroom. A picture is being held in the hand. The person is holding the picture using the hand in the bathroom."
/content/drive/MyDrive/project/SSG/data/frames/18FTZ.mp4/000690.jpg,"A middle-aged male person with medium skin, black hair and red clothing. A food is being held in the hand. The person is holding the food using the hand in the kitchen. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/5FYKE.mp4/000132.jpg,"A young male person with fair skin, blonde hair and black clothing. A multiple ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the garage."
/content/drive/MyDrive/project/SSG/data/frames/0F7LW.mp4/000036.jpg,"A young male person with fair skin, black hair and black clothing. A doorknob is located in the door. A brown wood closet or cabinet is opened. The person is holding the closet cabinet using the hand in the closet or walkin closet or spear closet. A brown wood door is opened."
/content/drive/MyDrive/project/SSG/data/frames/B8W55.mp4/000763.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A black laptop is opened. A brown wood closet or cabinet is opened. The person is holding the cabinet using the hand in the home office or study room. A black plastic chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/CNX6I.mp4/000087.jpg,"A elderly male person with dark skin, ash hair and brown clothing. A transparent glass table is located in the floor. A black laptop is opened. A black wood chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/1L376.mp4/000616.jpg,"A young female person with fair skin, brown hair and ash clothing. A food is located in the table. A multiple ceramic or melamine cup or glass or bottle is placed."
/content/drive/MyDrive/project/SSG/data/frames/4WWYI.mp4/000314.jpg,"A middle-aged male person with medium skin, black hair and ash clothing. There is a mirror."
/content/drive/MyDrive/project/SSG/data/frames/00X3U.mp4/000062.jpg,"A middle-aged female person with fair skin, brown hair and orange clothing. A wood doorway is located in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/1LBUG.mp4/000372.jpg,"A young female person with fair skin, blonde hair and red clothing. A medicine is being held in the hand. The person is holding the medicine using the hand in the laundryroom."
/content/drive/MyDrive/project/SSG/data/frames/0OMFD.mp4/000065.jpg,"A young female person with fair skin, brown hair and black clothing. A white paper box is placed."
/content/drive/MyDrive/project/SSG/data/frames/5NG8W.mp4/000477.jpg,"A middle-aged male person with dark skin, black hair and blue clothing. A black laptop is on."
/content/drive/MyDrive/project/SSG/data/frames/0K0LP.mp4/000364.jpg,"A child male person with fair skin, brown hair and black clothing. A food is being held in the hand. The person is holding the food using the hand in the livingroom. A black synthetic sofa or couch is located in the floor. There is a television."
/content/drive/MyDrive/project/SSG/data/frames/2XT4N.mp4/000481.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A white light is located in the shelf. A ash metal shelf is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/1FPW9.mp4/000486.jpg,"A young male person with fair skin, black hair and black clothing. A multiple blanket is covered. A multiple textile bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/BI4KK.mp4/000021.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A brown textile sofa or couch is located in the floor. A black textile clothes is being held in the hand. The person is holding the clothes using the hand in the livingroom. There is a bag. A black blanket is being held in the hand. The person is holding the blanket using the hand in the livingroom. A transparent glass cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
